"Pathway","Gene","Contrast","Database","p.adjust"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","4681","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","65055","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","7052","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_ESTROGEN_RESPONSE_EARLY","10202","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","6652","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","60481","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","31","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","2181","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","6510","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","3949","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","10682","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","1718","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","6319","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","1717","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","3157","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","30001","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","9415","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","3638","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","112399","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"HALLMARK_MTORC1_SIGNALING","7852","Apalu_vs_Control_DHT","Hallmark",0.0261857035231985
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","60481","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","79993","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","85414","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","31","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","2194","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","116285","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","11057","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","6319","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","3553","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","8644","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","9415","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","3638","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","9200","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","79966","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","51085","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","242","Apalu_vs_Control_DHT","GO_BP",0.00452335753915008
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","60481","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","79993","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","85414","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","31","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","220","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","2194","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","116285","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","11057","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","8647","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","6319","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","3553","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","8644","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","9415","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","3638","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","9200","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","79966","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","51085","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","242","Apalu_vs_Control_DHT","GO_BP",0.00564523979619558
"GOBP_ACYL_COA_METABOLIC_PROCESS","60481","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","79993","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","51166","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","31","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","2181","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","2194","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","116285","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","3157","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","9200","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","25874","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_ACYL_COA_METABOLIC_PROCESS","51268","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","60481","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","79993","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","85414","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","31","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","2181","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","3248","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","2194","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","23175","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","1622","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","116285","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","11057","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","8647","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","6319","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","3553","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","8644","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","8660","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","126129","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","9415","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","3638","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","9200","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","79966","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","51085","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","242","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_FATTY_ACID_METABOLIC_PROCESS","8529","Apalu_vs_Control_DHT","GO_BP",0.0178015982374002
"GOBP_POSITIVE_REGULATION_OF_SECRETION","4986","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","5873","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","5208","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","2181","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","4824","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","8647","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","25924","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","2150","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","9619","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","79971","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","2550","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","3553","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","8660","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","25874","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","222546","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","51085","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","93664","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","242","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","81285","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_POSITIVE_REGULATION_OF_SECRETION","8529","Apalu_vs_Control_DHT","GO_BP",0.0210049463289439
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","4094","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","129642","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","3206","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","80263","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","860","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","10682","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","56172","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","85301","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","5734","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","55636","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","6913","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","2134","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","1290","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","657","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","7092","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","4880","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","4057","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","3638","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","55790","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","10736","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","55151","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","1747","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","6469","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","8646","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","1909","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","3205","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT","7052","Apalu_vs_Control_DHT","GO_BP",0.0239324920610335
"GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS","60481","Apalu_vs_Control_DHT","GO_BP",0.0270954730832883
"GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS","79993","Apalu_vs_Control_DHT","GO_BP",0.0270954730832883
"GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS","31","Apalu_vs_Control_DHT","GO_BP",0.0270954730832883
"GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS","2181","Apalu_vs_Control_DHT","GO_BP",0.0270954730832883
"GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS","2194","Apalu_vs_Control_DHT","GO_BP",0.0270954730832883
"GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS","9200","Apalu_vs_Control_DHT","GO_BP",0.0270954730832883
